36	1	4	1	2500.53	2500.53	1	1	-0.559054	1	
63	1	4	1	2946.49	2946.49	1	1	-0.596439	1	
56	1	4	1	2797.13	2797.13	1	1	-0.746462	1	
57	1	4	1	2815.26	2815.26	1	1	-0.718375	1	
52	1	4	1	2749.54	2749.54	1	1	-0.815025	1	
53	1	4	1	2754.53	2754.53	1	1	-0.71131	1	
48	1	4	1	2706.79	2706.79	1	1	-0.711058	1	
59	1	4	1	2849.13	2849.13	1	1	-0.699081	1	
47	1	4	1	2693.19	2693.19	1	1	-0.43967	1	
49	1	4	1	2711.75	2711.75	1	1	-0.787723	1	
55	1	4	1	2789.61	2789.61	1	1	-0.742124	1	
58	1	4	1	2815.94	2815.94	1	1	-0.500447	1	
45	1	4	1	2672.28	2672.28	1	1	-0.846858	1	
61	1	4	1	2921.07	2921.07	1	1	-0.899359	1	
62	1	4	1	2937.59	2937.59	1	1	-0.731348	1	
50	1	4	1	2726.74	2726.74	1	1	-0.535098	1	
60	1	4	1	2901.96	2901.96	1	1	-0.774912	1	
46	1	4	1	2680.13	2680.13	1	1	-1.00594	1	
51	1	4	1	2734.06	2734.06	1	1	-0.967282	1	
54	1	4	1	2765.08	2765.08	1	1	-0.756418	1	
81	1	4	1	3324.08	3324.08	1	1	-0.740903	1	
77	1	4	1	3256.25	3256.25	1	1	-0.780224	1	
78	1	4	1	3271.37	3271.37	1	1	-0.711061	1	
73	1	4	1	3147.24	3147.24	1	1	-0.568473	1	
68	1	4	1	3052.56	3052.56	1	1	-0.607426	1	
74	1	4	1	3161.76	3161.76	1	1	-0.521878	1	
70	1	4	1	3105.4	3105.4	1	1	-0.82092	1	
64	1	4	1	2965.38	2965.38	1	1	-0.793122	1	
69	1	4	1	3100.61	3100.61	1	1	-0.470148	1	
76	1	4	1	3238.72	3238.72	1	1	-0.835083	1	
79	1	4	1	3289.58	3289.58	1	1	-0.930115	1	
80	1	4	1	3298.78	3298.78	1	1	-0.722303	1	
65	1	4	1	2975.68	2975.68	1	1	-0.866817	1	
82	1	4	1	3325.82	3325.82	1	1	-0.620173	1	
66	1	4	1	2990.48	2990.48	1	1	-0.853324	1	
67	1	4	1	3047.04	3047.04	1	1	-0.768926	1	
71	1	4	1	3108.64	3108.64	1	1	-0.615912	1	
72	1	4	1	3121.99	3121.99	1	1	-0.807801	1	
75	1	4	1	3236.49	3236.49	1	1	-1.32591	1	
96	1	4	1	3701.35	3701.35	1	1	-0.633178	1	
101	1	4	1	3903.58	3903.58	1	1	-0.690583	1	
98	1	4	1	3766.82	3766.82	1	1	-0.655538	1	
86	1	4	1	3470.62	3470.62	1	1	-0.148328	1	
84	1	4	1	3392.7	3392.7	1	1	-0.645659	1	
89	1	4	1	3521.9	3521.9	1	1	-0.636524	1	
91	1	4	1	3568.66	3568.66	1	1	-0.358541	1	
90	1	4	1	3558.96	3558.96	1	1	-0.544758	1	
94	1	4	1	3662.78	3662.78	1	1	-0.976078	1	
83	1	4	1	3339.15	3339.15	1	1	-0.952359	1	
95	1	4	1	3690.24	3690.24	1	1	-0.690549	1	
87	1	4	1	3480.5	3480.5	1	1	-0.482266	1	
97	1	4	1	3752	3752	1	1	-1.06073	1	
99	1	4	1	3809.85	3809.85	1	1	-0.49203	1	
92	1	4	1	3633.82	3633.82	1	1	-0.731599	1	
100	1	4	1	3852.73	3852.73	1	1	-0.634435	1	
88	1	4	1	3514.14	3514.14	1	1	-0.383296	1	
93	1	4	1	3647.23	3647.23	1	1	-1.15315	1	
85	1	4	1	3437.23	3437.23	1	1	-0.572532	1	
117	1	4	1	4277.29	4277.29	1	1	-0.528036	1	
102	1	4	1	3913.54	3913.54	1	1	-0.64056	1	
120	1	4	1	4303.74	4303.74	1	1	-0.549462	1	
107	1	4	1	4090.47	4090.47	1	1	-0.833071	1	
103	1	4	1	3965.42	3965.42	1	1	-1.06686	1	
105	1	4	1	4041.6	4041.6	1	1	-0.783216	1	
111	1	4	1	4121	4121	1	1	-0.823125	1	
110	1	4	1	4098.18	4098.18	1	1	-0.590964	1	
112	1	4	1	4121.85	4121.85	1	1	-0.922849	1	
104	1	4	1	4020.76	4020.76	1	1	-0.745063	1	
115	1	4	1	4253.6	4253.6	1	1	-0.733665	1	
108	1	4	1	4091.94	4091.94	1	1	-0.715141	1	
116	1	4	1	4271.4	4271.4	1	1	-0.719953	1	
118	1	4	1	4280.92	4280.92	1	1	-0.361942	1	
119	1	4	1	4298.67	4298.67	1	1	-0.474802	1	
113	1	4	1	4165.91	4165.91	1	1	-0.282757	1	
109	1	4	1	4096.59	4096.59	1	1	-0.415346	1	
114	1	4	1	4187.06	4187.06	1	1	-0.624572	1	
106	1	4	1	4069.19	4069.19	1	1	-0.348019	1	
122	1	4	1	4358.21	4358.21	1	1	-0.941827	1	
124	1	4	1	4424.25	4424.25	1	1	-0.813788	1	
135	1	4	1	4564.68	4564.68	1	1	-0.785044	1	
125	1	4	1	4435.27	4435.27	1	1	-0.592962	1	
138	1	4	1	4618.6	4618.6	1	1	-0.750438	1	
139	1	4	1	4687.81	4687.81	1	1	-0.9727	1	
131	1	4	1	4494.58	4494.58	1	1	-1.25056	1	
121	1	4	1	4328.15	4328.15	1	1	-1.43142	1	
126	1	4	1	4458.31	4458.31	1	1	-0.8628	1	
127	1	4	1	4470.06	4470.06	1	1	-0.727765	1	
123	1	4	1	4400.7	4400.7	1	1	-0.971423	1	
132	1	4	1	4542.15	4542.15	1	1	-0.0554358	1	
133	1	4	1	4543.5	4543.5	1	1	-0.792921	1	
136	1	4	1	4592.15	4592.15	1	1	-0.888355	1	
128	1	4	1	4471.59	4471.59	1	1	-0.88246	1	
137	1	4	1	4616.12	4616.12	1	1	-0.777807	1	
129	1	4	1	4487.09	4487.09	1	1	-0.784146	1	
130	1	4	1	4489.24	4489.24	1	1	-0.617229	1	
134	1	4	1	4551.24	4551.24	1	1	-0.652498	1	
156	1	4	1	4943.11	4943.11	1	1	-0.47927	1	
144	1	4	1	4737.59	4737.59	1	1	-0.542632	1	
157	1	4	1	4944.21	4944.21	1	1	-1.00429	1	
158	1	4	1	4950.55	4950.55	1	1	-0.408156	1	
145	1	4	1	4752.84	4752.84	1	1	-0.677798	1	
147	1	4	1	4767.36	4767.36	1	1	-0.863882	1	
141	1	4	1	4724.49	4724.49	1	1	-1.0005	1	
140	1	4	1	4690.98	4690.98	1	1	-0.732665	1	
142	1	4	1	4727.46	4727.46	1	1	-0.881277	1	
143	1	4	1	4735.09	4735.09	1	1	-1.04024	1	
146	1	4	1	4752.93	4752.93	1	1	-1.03484	1	
149	1	4	1	4801.08	4801.08	1	1	-0.641452	1	
152	1	4	1	4855.73	4855.73	1	1	-0.770164	1	
153	1	4	1	4908.18	4908.18	1	1	-0.801578	1	
150	1	4	1	4811.09	4811.09	1	1	-0.700155	1	
151	1	4	1	4838.99	4838.99	1	1	-0.6289	1	
154	1	4	1	4925.95	4925.95	1	1	-0.647527	1	
155	1	4	1	4926.51	4926.51	1	1	-0.785064	1	
148	1	4	1	4772.12	4772.12	1	1	-0.793868	1	
175	1	4	1	5115.3	5115.3	1	1	-0.733543	1	
167	1	4	1	5050.78	5050.78	1	1	-0.88731	1	
176	1	4	1	5165.22	5165.22	1	1	-0.591013	1	
177	1	4	1	5177.02	5177.02	1	1	-0.817142	1	
173	1	4	1	5103.67	5103.67	1	1	-0.655598	1	
168	1	4	1	5053.16	5053.16	1	1	-0.986028	1	
162	1	4	1	5011.77	5011.77	1	1	-0.604705	1	
161	1	4	1	4993.74	4993.74	1	1	-0.814407	1	
159	1	4	1	4953.45	4953.45	1	1	-0.464823	1	
163	1	4	1	5012.49	5012.49	1	1	-0.563017	1	
165	1	4	1	5041.69	5041.69	1	1	-0.724449	1	
169	1	4	1	5062.8	5062.8	1	1	-0.831477	1	
170	1	4	1	5070.52	5070.52	1	1	-0.51718	1	
160	1	4	1	4966.12	4966.12	1	1	-0.260154	1	
171	1	4	1	5079.76	5079.76	1	1	-0.445892	1	
172	1	4	1	5102.84	5102.84	1	1	-0.579491	1	
174	1	4	1	5104.87	5104.87	1	1	-1.00487	1	
164	1	4	1	5014.28	5014.28	1	1	-0.699546	1	
166	1	4	1	5043.39	5043.39	1	1	-0.741324	1	
178	1	4	1	5178.63	5178.63	1	1	-0.608549	1	
190	1	4	1	5333.83	5333.83	1	1	-0.505527	1	
186	1	4	1	5269.8	5269.8	1	1	-0.742561	1	
187	1	4	1	5299.11	5299.11	1	1	-0.467329	1	
189	1	4	1	5325.65	5325.65	1	1	-0.326531	1	
183	1	4	1	5223.12	5223.12	1	1	-0.348084	1	
182	1	4	1	5207.53	5207.53	1	1	-0.298375	1	
184	1	4	1	5225.94	5225.94	1	1	-0.716306	1	
180	1	4	1	5183.21	5183.21	1	1	-0.761079	1	
185	1	4	1	5240.55	5240.55	1	1	-0.518524	1	
188	1	4	1	5314.63	5314.63	1	1	-0.40504	1	
179	1	4	1	5180.68	5180.68	1	1	-0.552641	1	
181	1	4	1	5192.14	5192.14	1	1	-0.669928	1	
11	1	4	2	2932.1	2179.84	2	2	-0.592797	1	
33	1	4	2	2932.1	2442.34	2	2	-0.893635	1	
36	1	4	2	2932.1	2500.53	2	2	-0.696147	1	
68	1	4	2	3652.1	3052.56	2	2	-0.757184	1	
69	1	4	2	3652.1	3100.61	2	2	-0.700584	1	
67	1	4	2	3652.1	3047.04	2	2	-0.839964	1	
72	1	4	2	3652.1	3121.99	2	2	-0.880806	1	
86	1	4	2	4012.1	3470.62	2	2	-0.643852	1	
7	1	4	3	2933.1	2116.79	3	3	-0.281251	1	
8	1	4	3	2933.1	2123.18	3	3	-0.24966	1	
2	1	4	3	2933.1	2025.86	3	3	-0.23162	1	
3	1	4	3	2933.1	2038.25	3	3	-0.350886	1	
5	1	4	3	2933.1	2047.84	3	3	-0.275401	1	
6	1	4	3	2933.1	2095.19	3	3	-0.259158	1	
14	1	4	3	3293.1	2225.07	3	3	-0.236346	1	
23	1	4	3	3293.1	2322.44	3	3	-0.297666	1	
19	1	4	3	3293.1	2244.11	3	3	-0.208213	1	
34	1	4	3	3293.1	2456.67	3	3	-0.262302	1	
41	1	4	3	3653.1	2610.26	3	3	-0.32832	1	
30	1	4	3	3293.1	2418.23	3	3	-0.318268	1	
35	1	4	3	3293.1	2478.48	3	3	-0.298123	1	
63	1	4	3	4013.1	2946.49	3	3	-0.275262	1	
52	1	4	3	3653.1	2749.54	3	3	-0.344603	1	
48	1	4	3	3653.1	2706.79	3	3	-0.267664	1	
59	1	4	3	3653.1	2849.13	3	3	-0.24588	1	
47	1	4	3	3653.1	2693.19	3	3	-0.278399	1	
55	1	4	3	3653.1	2789.61	3	3	-0.28738	1	
45	1	4	3	3653.1	2672.28	3	3	-0.279441	1	
61	1	4	3	4013.1	2921.07	3	3	-0.243663	1	
50	1	4	3	3653.1	2726.74	3	3	-0.377668	1	
46	1	4	3	3653.1	2680.13	3	3	-0.284376	1	
51	1	4	3	3653.1	2734.06	3	3	-0.24773	1	
74	1	4	3	4013.1	3161.76	3	3	-0.308612	1	
65	1	4	3	4013.1	2975.68	3	3	-0.287414	1	
66	1	4	3	4013.1	2990.48	3	3	-0.248781	1	
71	1	4	3	4013.1	3108.64	3	3	-0.272851	1	
85	1	4	3	4373.1	3437.23	3	3	-0.30549	1	
0	1	4	1	1800.8	1800.8	1	1	-0.889772	1	
1	1	4	1	1830.94	1830.94	1	1	-0.862291	1	
2	1	4	1	1833.27	1833.27	1	1	-0.607985	1	
3	1	4	1	1852.24	1852.24	1	1	-1.1203	1	
4	1	4	1	1855.24	1855.24	1	1	-1.02677	1	
5	1	4	1	1869.45	1869.45	1	1	-0.891117	1	
6	1	4	1	1873.9	1873.9	1	1	-0.972275	1	
7	1	4	1	1878.07	1878.07	1	1	-0.922218	1	
8	1	4	1	1886.84	1886.84	1	1	-0.88755	1	
9	1	4	1	1922.19	1922.19	1	1	-0.483706	1	
10	1	4	1	1933.4	1933.4	1	1	-0.750442	1	
11	1	4	1	1939.68	1939.68	1	1	-0.825973	1	
12	1	4	1	1939.8	1939.8	1	1	-0.469262	1	
13	1	4	1	1957.98	1957.98	1	1	-0.723344	1	
14	1	4	1	1979.26	1979.26	1	1	-0.759114	1	
15	1	4	1	1996.74	1996.74	1	1	-0.896686	1	
16	1	4	1	2026.92	2026.92	1	1	-0.909721	1	
17	1	4	1	2031.09	2031.09	1	1	-1.02855	1	
18	1	4	1	2043.4	2043.4	1	1	-0.529847	1	
19	1	4	1	2054.62	2054.62	1	1	-0.572628	1	
20	1	4	1	2069.85	2069.85	1	1	-0.647602	1	
21	1	4	1	2114.02	2114.02	1	1	-0.959956	1	
22	1	4	1	2148.04	2148.04	1	1	-0.105601	1	
23	1	4	1	2157.42	2157.42	1	1	-0.975291	1	
24	1	4	1	2192.5	2192.5	1	1	-0.376489	1	
25	1	4	1	2194.51	2194.51	1	1	-1.05572	1	
26	1	4	1	2197.84	2197.84	1	1	-0.740856	1	
27	1	4	1	2289.21	2289.21	1	1	-0.599771	1	
28	1	4	1	2307.7	2307.7	1	1	-0.806508	1	
29	1	4	1	2349.09	2349.09	1	1	-0.464667	1	
30	1	4	1	2354.08	2354.08	1	1	-0.355735	1	
31	1	4	1	2386.24	2386.24	1	1	-0.816519	1	
32	1	4	1	2405.06	2405.06	1	1	-0.629397	1	
33	1	4	1	2412.49	2412.49	1	1	-0.514156	1	
34	1	4	1	2428.17	2428.17	1	1	-0.413048	1	
35	1	4	1	2458.34	2458.34	1	1	-0.611184	1	
36	1	4	1	2461.4	2461.4	1	1	-0.45958	1	
37	1	4	1	2473.82	2473.82	1	1	-0.548129	1	
38	1	4	1	2497.92	2497.92	1	1	-0.276528	1	
39	1	4	1	2500.53	2500.53	1	1	-0.224067	1	
40	1	4	1	2567.74	2567.74	1	1	-1.02271	1	
41	1	4	1	2586.58	2586.58	1	1	-0.93253	1	
42	1	4	1	2630.45	2630.45	1	1	-0.887233	1	
43	1	4	1	2653.76	2653.76	1	1	-1.27531	1	
44	1	4	1	2654.56	2654.56	1	1	-0.408727	1	
45	1	4	1	2673.99	2673.99	1	1	-0.592306	1	
46	1	4	1	2682.63	2682.63	1	1	-0.728301	1	
47	1	4	1	2753.79	2753.79	1	1	-0.849543	1	
48	1	4	1	2801.93	2801.93	1	1	-1.00398	1	
49	1	4	1	2811.96	2811.96	1	1	-0.752967	1	
50	1	4	1	2889.42	2889.42	1	1	-0.962839	1	
51	1	4	1	2892.63	2892.63	1	1	-0.815574	1	
52	1	4	1	2912.89	2912.89	1	1	-0.794404	1	
53	1	4	1	2919.22	2919.22	1	1	-0.96657	1	
54	1	4	1	2942.18	2942.18	1	1	-0.635586	1	
55	1	4	1	2953.1	2953.1	1	1	-0.877687	1	
56	1	4	1	2971.07	2971.07	1	1	-0.760275	1	
57	1	4	1	2989.42	2989.42	1	1	-1.04251	1	
58	1	4	1	3008.12	3008.12	1	1	-0.642216	1	
59	1	4	1	3010.75	3010.75	1	1	-0.428592	1	
60	1	4	1	3014.45	3014.45	1	1	-0.889568	1	
61	1	4	1	3019.91	3019.91	1	1	-0.552784	1	
62	1	4	1	3021.86	3021.86	1	1	-0.700154	1	
63	1	4	1	3028.4	3028.4	1	1	-0.588075	1	
64	1	4	1	3035.83	3035.83	1	1	-0.0599634	1	
65	1	4	1	3065.66	3065.66	1	1	-0.86119	1	
66	1	4	1	3070.77	3070.77	1	1	-0.651287	1	
67	1	4	1	3073.16	3073.16	1	1	-0.498709	1	
68	1	4	1	3090.04	3090.04	1	1	-0.54035	1	
69	1	4	1	3100.28	3100.28	1	1	-1.04048	1	
70	1	4	1	3120.55	3120.55	1	1	-0.669863	1	
71	1	4	1	3129.77	3129.77	1	1	-0.685721	1	
72	1	4	1	3172.87	3172.87	1	1	-0.35016	1	
73	1	4	1	3176.99	3176.99	1	1	-0.566845	1	
74	1	4	1	3192.62	3192.62	1	1	-0.505796	1	
75	1	4	1	3203.63	3203.63	1	1	-0.625328	1	
76	1	4	1	3220.34	3220.34	1	1	-0.568544	1	
77	1	4	1	3249.53	3249.53	1	1	-0.857212	1	
78	1	4	1	3257.14	3257.14	1	1	-0.718946	1	
79	1	4	1	3279.46	3279.46	1	1	-0.377007	1	
80	1	4	1	3331.38	3331.38	1	1	-0.693098	1	
81	1	4	1	3372.54	3372.54	1	1	-0.940129	1	
82	1	4	1	3386.75	3386.75	1	1	-0.695024	1	
83	1	4	1	3392.49	3392.49	1	1	-0.695732	1	
84	1	4	1	3432.06	3432.06	1	1	-0.553063	1	
85	1	4	1	3490.15	3490.15	1	1	-0.617947	1	
86	1	4	1	3491.5	3491.5	1	1	-0.239142	1	
87	1	4	1	3500.13	3500.13	1	1	-0.344823	1	
88	1	4	1	3529.83	3529.83	1	1	-0.367149	1	
89	1	4	1	3533.16	3533.16	1	1	-0.600084	1	
90	1	4	1	3564.94	3564.94	1	1	-0.57864	1	
91	1	4	1	3579.89	3579.89	1	1	-0.553993	1	
92	1	4	1	3579.97	3579.97	1	1	-0.689848	1	
93	1	4	1	3581.36	3581.36	1	1	-0.875326	1	
94	1	4	1	3603.4	3603.4	1	1	-0.774509	1	
95	1	4	1	3604.97	3604.97	1	1	-0.750441	1	
96	1	4	1	3628.66	3628.66	1	1	-0.639941	1	
97	1	4	1	3631.93	3631.93	1	1	-1.11776	1	
98	1	4	1	3633.99	3633.99	1	1	-0.687798	1	
99	1	4	1	3653.06	3653.06	1	1	-0.97664	1	
100	1	4	1	3663.91	3663.91	1	1	-1.14984	1	
101	1	4	1	3691.87	3691.87	1	1	-0.747362	1	
102	1	4	1	3697.96	3697.96	1	1	-0.424949	1	
103	1	4	1	3708.16	3708.16	1	1	-0.674859	1	
104	1	4	1	3709.84	3709.84	1	1	-0.867882	1	
105	1	4	1	3709.85	3709.85	1	1	-0.901618	1	
106	1	4	1	3713.71	3713.71	1	1	-0.867622	1	
107	1	4	1	3721.14	3721.14	1	1	-0.801913	1	
108	1	4	1	3727.63	3727.63	1	1	-0.576801	1	
109	1	4	1	3738.87	3738.87	1	1	-0.958807	1	
110	1	4	1	3763.49	3763.49	1	1	-0.299757	1	
111	1	4	1	3788.08	3788.08	1	1	-0.85235	1	
112	1	4	1	3796.77	3796.77	1	1	-1.17154	1	
113	1	4	1	3825.59	3825.59	1	1	-0.878894	1	
114	1	4	1	3835.21	3835.21	1	1	-1.10934	1	
115	1	4	1	3849.49	3849.49	1	1	-0.706898	1	
116	1	4	1	3871.14	3871.14	1	1	-0.483834	1	
117	1	4	1	3872.73	3872.73	1	1	-0.873312	1	
118	1	4	1	3884.19	3884.19	1	1	-0.556729	1	
119	1	4	1	3959.77	3959.77	1	1	-1.09451	1	
120	1	4	1	3968.99	3968.99	1	1	-0.415999	1	
121	1	4	1	3969.24	3969.24	1	1	-0.757102	1	
122	1	4	1	3985.02	3985.02	1	1	-1.20339	1	
123	1	4	1	3993.2	3993.2	1	1	-0.681908	1	
124	1	4	1	4016.65	4016.65	1	1	-0.758482	1	
125	1	4	1	4019.63	4019.63	1	1	-0.197255	1	
126	1	4	1	4031.67	4031.67	1	1	-0.311853	1	
127	1	4	1	4042.24	4042.24	1	1	-0.511048	1	
128	1	4	1	4071.55	4071.55	1	1	-0.389938	1	
129	1	4	1	4084.45	4084.45	1	1	-0.583745	1	
130	1	4	1	4085.14	4085.14	1	1	-0.541383	1	
131	1	4	1	4093.8	4093.8	1	1	-0.836122	1	
132	1	4	1	4097.54	4097.54	1	1	-0.724306	1	
133	1	4	1	4122.21	4122.21	1	1	-0.645114	1	
134	1	4	1	4131.54	4131.54	1	1	-1.19327	1	
135	1	4	1	4140.15	4140.15	1	1	-1.04903	1	
136	1	4	1	4148.52	4148.52	1	1	-0.80385	1	
137	1	4	1	4166.27	4166.27	1	1	-0.376668	1	
138	1	4	1	4199.28	4199.28	1	1	-0.577941	1	
139	1	4	1	4236.14	4236.14	1	1	-0.443652	1	
140	1	4	1	4265.52	4265.52	1	1	-0.688719	1	
141	1	4	1	4288.64	4288.64	1	1	-0.464391	1	
142	1	4	1	4315.37	4315.37	1	1	-0.353508	1	
143	1	4	1	4315.9	4315.9	1	1	-0.942932	1	
144	1	4	1	4316.12	4316.12	1	1	-0.866906	1	
145	1	4	1	4331.62	4331.62	1	1	-0.887644	1	
146	1	4	1	4333.6	4333.6	1	1	-0.499866	1	
147	1	4	1	4342.91	4342.91	1	1	-0.412999	1	
148	1	4	1	4366.21	4366.21	1	1	-0.764086	1	
149	1	4	1	4372.49	4372.49	1	1	-0.956041	1	
150	1	4	1	4412.39	4412.39	1	1	-1.00625	1	
151	1	4	1	4443.8	4443.8	1	1	-0.793175	1	
152	1	4	1	4465.74	4465.74	1	1	-0.530104	1	
153	1	4	1	4476.94	4476.94	1	1	-1.58157	1	
154	1	4	1	4482.58	4482.58	1	1	-0.938956	1	
155	1	4	1	4502.17	4502.17	1	1	-0.82563	1	
156	1	4	1	4504.97	4504.97	1	1	-0.763556	1	
157	1	4	1	4515.69	4515.69	1	1	-0.669008	1	
158	1	4	1	4517.25	4517.25	1	1	-0.897579	1	
159	1	4	1	4517.28	4517.28	1	1	-0.83006	1	
160	1	4	1	4536.68	4536.68	1	1	-0.979926	1	
161	1	4	1	4649.32	4649.32	1	1	-0.547208	1	
162	1	4	1	4662.91	4662.91	1	1	-0.439805	1	
163	1	4	1	4682.35	4682.35	1	1	-1.14437	1	
164	1	4	1	4700.67	4700.67	1	1	-1.03118	1	
165	1	4	1	4717.73	4717.73	1	1	-1.21042	1	
166	1	4	1	4720.73	4720.73	1	1	-0.796873	1	
167	1	4	1	4727.67	4727.67	1	1	-1.05026	1	
168	1	4	1	4734.21	4734.21	1	1	-0.768157	1	
169	1	4	1	4736.36	4736.36	1	1	-0.57072	1	
170	1	4	1	4815.25	4815.25	1	1	-0.875427	1	
171	1	4	1	4816.02	4816.02	1	1	-1.07375	1	
172	1	4	1	4828.12	4828.12	1	1	-0.313817	1	
173	1	4	1	4834.78	4834.78	1	1	-1.06338	1	
174	1	4	1	4854.3	4854.3	1	1	-0.583707	1	
175	1	4	1	4871.07	4871.07	1	1	-1.35564	1	
176	1	4	1	4886.67	4886.67	1	1	-1.1333	1	
177	1	4	1	4914.2	4914.2	1	1	-0.241499	1	
178	1	4	1	4935.13	4935.13	1	1	-0.512391	1	
179	1	4	1	4939.98	4939.98	1	1	-0.583911	1	
180	1	4	1	4982.66	4982.66	1	1	-1.03235	1	
181	1	4	1	4995.45	4995.45	1	1	-0.936664	1	
182	1	4	1	5008.23	5008.23	1	1	-0.493687	1	
183	1	4	1	5041.79	5041.79	1	1	-0.591886	1	
184	1	4	1	5051.21	5051.21	1	1	-0.340335	1	
185	1	4	1	5057.85	5057.85	1	1	-0.575877	1	
186	1	4	1	5062.73	5062.73	1	1	-0.802408	1	
187	1	4	1	5074.51	5074.51	1	1	-0.816629	1	
188	1	4	1	5080.65	5080.65	1	1	-0.915353	1	
189	1	4	1	5082.64	5082.64	1	1	-0.473915	1	
190	1	4	1	5108.15	5108.15	1	1	-1.1333	1	
191	1	4	1	5114.25	5114.25	1	1	-0.950165	1	
192	1	4	1	5137.85	5137.85	1	1	-0.857978	1	
193	1	4	1	5214.49	5214.49	1	1	-0.567933	1	
194	1	4	1	5231.57	5231.57	1	1	-0.886011	1	
195	1	4	1	5241.29	5241.29	1	1	-0.809831	1	
196	1	4	1	5243.44	5243.44	1	1	-0.375662	1	
197	1	4	1	5255.73	5255.73	1	1	-0.411885	1	
198	1	4	1	5260.63	5260.63	1	1	-0.585321	1	
199	1	4	1	5262.64	5262.64	1	1	-0.189797	1	
200	1	4	1	5297.11	5297.11	1	1	-0.630967	1	
201	1	4	1	5304.36	5304.36	1	1	-0.686722	1	
202	1	4	1	5305.49	5305.49	1	1	-0.781158	1	
203	1	4	1	5315.99	5315.99	1	1	-0.235583	1	
204	1	4	1	5316.68	5316.68	1	1	-0.315982	1	
205	1	4	1	5317.68	5317.68	1	1	-0.683204	1	
206	1	4	1	5357.69	5357.69	1	1	-0.490098	1	
207	1	4	1	5369.75	5369.75	1	1	-0.514725	1	
208	1	4	1	5383.53	5383.53	1	1	-0.138983	1	
0	1	4	1	1834.04	1834.04	1	1	-0.83869	1	
1	1	4	1	1838.39	1838.39	1	1	-0.767634	1	
2	1	4	1	1866.99	1866.99	1	1	-1.12721	1	
3	1	4	1	1869.03	1869.03	1	1	-0.685866	1	
4	1	4	1	1876.59	1876.59	1	1	-0.81038	1	
5	1	4	1	1887.71	1887.71	1	1	-0.938957	1	
6	1	4	1	1890.82	1890.82	1	1	-0.949904	1	
7	1	4	1	1904.78	1904.78	1	1	-0.63494	1	
8	1	4	1	1970.34	1970.34	1	1	-0.593117	1	
9	1	4	1	1983.74	1983.74	1	1	-0.898333	1	
10	1	4	1	1991.62	1991.62	1	1	-1.23699	1	
11	1	4	1	2003.14	2003.14	1	1	-0.918283	1	
12	1	4	1	2021.47	2021.47	1	1	-0.530782	1	
13	1	4	1	2035.59	2035.59	1	1	-0.409903	1	
14	1	4	1	2037.31	2037.31	1	1	-0.775331	1	
15	1	4	1	2042.22	2042.22	1	1	-0.689574	1	
16	1	4	1	2046.94	2046.94	1	1	-0.434665	1	
17	1	4	1	2056.85	2056.85	1	1	-0.530632	1	
18	1	4	1	2065.34	2065.34	1	1	-0.600108	1	
19	1	4	1	2071.44	2071.44	1	1	-0.423743	1	
20	1	4	1	2126.5	2126.5	1	1	-0.951032	1	
21	1	4	1	2146.64	2146.64	1	1	-1.05076	1	
22	1	4	1	2146.82	2146.82	1	1	-1.09628	1	
23	1	4	1	2147.26	2147.26	1	1	-0.760693	1	
24	1	4	1	2158.75	2158.75	1	1	-0.835626	1	
25	1	4	1	2177.34	2177.34	1	1	-0.780673	1	
26	1	4	1	2179	2179	1	1	-1.00379	1	
27	1	4	1	2208.48	2208.48	1	1	-0.837631	1	
28	1	4	1	2209.53	2209.53	1	1	-0.483446	1	
29	1	4	1	2215.43	2215.43	1	1	-0.840169	1	
30	1	4	1	2225.98	2225.98	1	1	-0.434315	1	
31	1	4	1	2287.02	2287.02	1	1	-0.823236	1	
32	1	4	1	2358.27	2358.27	1	1	-0.391693	1	
33	1	4	1	2361.9	2361.9	1	1	-0.572347	1	
34	1	4	1	2371.09	2371.09	1	1	-0.563001	1	
35	1	4	1	2381.31	2381.31	1	1	-0.50936	1	
36	1	4	1	2388.47	2388.47	1	1	-0.522489	1	
37	1	4	1	2399.71	2399.71	1	1	-0.645517	1	
38	1	4	1	2406.31	2406.31	1	1	-0.806991	1	
39	1	4	1	2450.2	2450.2	1	1	-0.629828	1	
40	1	4	1	2452.91	2452.91	1	1	-0.590765	1	
41	1	4	1	2469.2	2469.2	1	1	-0.53004	1	
42	1	4	1	2495.11	2495.11	1	1	-0.707082	1	
43	1	4	1	2516.57	2516.57	1	1	-1.21037	1	
44	1	4	1	2527.36	2527.36	1	1	-0.736392	1	
45	1	4	1	2540.37	2540.37	1	1	-0.629868	1	
46	1	4	1	2557.03	2557.03	1	1	-1.15491	1	
47	1	4	1	2559.6	2559.6	1	1	-0.86843	1	
48	1	4	1	2564.68	2564.68	1	1	-0.956235	1	
49	1	4	1	2577.79	2577.79	1	1	-0.910818	1	
50	1	4	1	2578.65	2578.65	1	1	-0.676816	1	
51	1	4	1	2624.77	2624.77	1	1	-0.468599	1	
52	1	4	1	2642.68	2642.68	1	1	-0.89772	1	
53	1	4	1	2672.52	2672.52	1	1	-0.91852	1	
54	1	4	1	2680.95	2680.95	1	1	-0.946087	1	
55	1	4	1	2695.86	2695.86	1	1	-0.81233	1	
56	1	4	1	2721.76	2721.76	1	1	-0.528415	1	
57	1	4	1	2722.13	2722.13	1	1	-0.645872	1	
