63	1	4	3	304	2	4130.1	2967.65	450	0	480	478	0	0	
52	1	4	2	206	1	3230	2892.88	180	0	360	337.118	0	0	
52	1	4	3	304	2	4130.1	2892.88	450	0	480	478	0	0	
73	1	4	1	107	1	3590	3242.27	180	0	360	347.73	0	0	
65	1	4	2	206	1	3230	3063.61	180	0	180	166.388	0	0	
65	1	4	3	304	2	4130.1	3063.61	450	0	480	478	0	0	
64	1	4	2	206	1	3230	3045.01	180	0	180	184.985	0	0	
64	1	4	3	304	2	4130.1	3045.01	450	0	480	478	0	0	
76	1	4	1	107	1	3590	3337.4	180	0	240	252.603	0	0	
74	1	4	1	107	1	3590	3297.8	180	0	300	292.2	0	0	
80	1	4	1	107	1	3590	3434.71	180	0	180	155.286	0	0	
79	1	4	1	107	1	3590	3425.84	180	0	180	164.164	0	0	
66	1	4	2	206	1	3230	3129.88	180	0	120	100.12	0	0	
66	1	4	3	304	2	4130.1	3129.88	450	0	480	478	0	0	
72	1	4	1	107	1	3590	3233.33	180	0	360	356.669	0	0	
82	1	4	1	107	1	3590	3468.51	180	0	120	121.491	0	0	
70	1	4	1	106	1	3230	3179.5	180	0	60	50.5001	0	0	
75	1	4	1	107	1	3590	3313.77	180	0	300	276.229	0	0	
78	1	4	1	107	1	3590	3384.17	180	0	180	205.826	0	0	
71	1	4	1	106	1	3230	3212.99	180	0	0	17.0054	0	0	
77	1	4	1	107	1	3590	3347.75	180	0	240	242.255	0	0	
67	1	4	2	206	1	3230	3136.73	180	0	120	93.2677	0	0	
67	1	4	3	304	2	4130.1	3136.73	450	0	480	478	0	0	
81	1	4	1	107	1	3590	3463.79	180	0	120	126.214	0	0	
69	1	4	2	206	1	3230	3166.12	180	0	60	63.8825	0	0	
69	1	4	3	304	2	4130.1	3166.12	450	0	480	478	0	0	
68	1	4	2	206	1	3230	3144.76	180	0	60	85.242	0	0	
68	1	4	3	304	2	4130.1	3144.76	450	0	480	478	0	0	
94	1	4	1	107	1	3590	3571.66	180	0	0	18.3399	0	0	
97	1	4	1	108	1	3950	3626.1	180	0	300	323.904	0	0	
88	1	4	1	107	1	3590	3502.63	180	0	60	87.3721	0	0	
83	1	4	1	107	1	3590	3468.69	180	0	120	121.306	0	0	
95	1	4	2	207	1	3590	3579.86	180	0	0	10.1374	0	0	
95	1	4	3	304	2	4130.1	3579.86	450	0	120	118	0	0	
86	1	4	1	107	1	3590	3496.15	180	0	120	93.8469	0	0	
101	1	4	2	208	1	3950	3701.37	180	0	240	248.627	0	0	
101	1	4	3	305	2	5030.1	3701.37	450	0	660	658	0	0	
84	1	4	1	107	1	3590	3477.93	180	0	120	112.07	0	0	
87	1	4	2	207	1	3590	3497.12	180	0	120	92.8829	0	0	
87	1	4	3	304	2	4130.1	3497.12	450	0	120	118	0	0	
85	1	4	1	107	1	3590	3490.27	180	0	120	99.7254	0	0	
91	1	4	1	107	1	3590	3531.61	180	0	60	58.3908	0	0	
93	1	4	1	107	1	3590	3551.04	180	0	60	38.9562	0	0	
96	1	4	1	108	1	3950	3610.25	180	0	360	339.753	0	0	
92	1	4	1	107	1	3590	3546.02	180	0	60	43.976	0	0	
99	1	4	1	108	1	3950	3651.27	180	0	300	298.727	0	0	
98	1	4	1	108	1	3950	3627.54	180	0	300	322.46	0	0	
100	1	4	1	108	1	3950	3698.78	180	0	240	251.223	0	0	
90	1	4	1	107	1	3590	3523.32	180	0	60	66.6798	0	0	
89	1	4	1	107	1	3590	3512.79	180	0	60	77.2108	0	0	
118	1	4	1	109	1	4310	4123.35	180	0	180	186.654	0	0	
116	1	4	1	109	1	4310	4042.56	180	0	240	267.44	0	0	
109	1	4	1	108	1	3950	3855.33	180	0	120	94.6736	0	0	
104	1	4	1	108	1	3950	3775.05	180	0	180	174.949	0	0	
112	1	4	1	108	1	3950	3925.85	180	0	0	24.1542	0	0	
107	1	4	2	208	1	3950	3798.43	180	0	180	151.566	0	0	
107	1	4	4	420	3	4850.1	3798.43	90	0	120	117	0	0	
102	1	4	2	208	1	3950	3748.45	180	0	180	201.548	0	0	
102	1	4	3	305	2	5030.1	3748.45	450	0	660	658	0	0	
103	1	4	1	108	1	3950	3774.94	180	0	180	175.063	0	0	
105	1	4	1	108	1	3950	3782.47	180	0	180	167.53	0	0	
